case_id,model,model_snapshot,provider,endpoint,condition,replicate_index,prompt_version_hash,temperature,timestamp,attempt_index,raw_response_text,parsed_score,parsed_verdict,parsed_confidence,parsed_rubric_market_potential,parsed_rubric_technical_feasibility,parsed_rubric_business_viability,parsed_reasoning,validity_flag
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,1,3bb65d16,0.0,2026-08-21T09:43:44.535084,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,7,3bb65d16,0.0,2026-08-21T09:43:44.966858,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,2,3bb65d16,0.0,2026-08-21T09:43:44.961105,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,3,3bb65d16,0.0,2026-08-21T09:43:44.962394,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,6,3bb65d16,0.0,2026-08-21T09:43:44.965817,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,10,3bb65d16,0.0,2026-08-21T09:43:44.971176,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,4,3bb65d16,0.0,2026-08-21T09:43:44.963616,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,8,3bb65d16,0.0,2026-08-21T09:43:44.967911,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,9,3bb65d16,0.0,2026-08-21T09:43:44.970184,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_002,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,5,3bb65d16,0.0,2026-08-21T09:43:44.964740,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept has potential but lacks clear market demand and business model.""
}",4,pass,70,3,4,2,The concept has potential but lacks clear market demand and business model.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,1,3bb65d16,0.0,2026-08-21T09:44:18.548246,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,7,3bb65d16,0.0,2026-08-21T09:44:19.010581,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,2,3bb65d16,0.0,2026-08-21T09:44:19.002909,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,3,3bb65d16,0.0,2026-08-21T09:44:19.004167,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,6,3bb65d16,0.0,2026-08-21T09:44:19.008300,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,10,3bb65d16,0.0,2026-08-21T09:44:19.017389,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,4,3bb65d16,0.0,2026-08-21T09:44:19.005306,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,8,3bb65d16,0.0,2026-08-21T09:44:19.012630,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,9,3bb65d16,0.0,2026-08-21T09:44:19.014528,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_003,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,5,3bb65d16,0.0,2026-08-21T09:44:19.006822,1,"{
  ""score"": 4,
  ""verdict"": ""pass"",
  ""confidence"": 70,
  ""rubric_scores"": {
    ""market_potential"": 3,
    ""technical_feasibility"": 4,
    ""business_viability"": 2
  },
  ""reasoning"": ""The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.""
}",4,pass,70,3,4,2,The concept is novel but the market potential and business viability seem low. Technical feasibility is plausible.,True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,1,3bb65d16,0.0,2026-08-21T09:44:55.097355,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,7,3bb65d16,0.0,2026-08-21T09:44:55.530539,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,2,3bb65d16,0.0,2026-08-21T09:44:55.517079,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,3,3bb65d16,0.0,2026-08-21T09:44:55.518889,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,6,3bb65d16,0.0,2026-08-21T09:44:55.526337,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,10,3bb65d16,0.0,2026-08-21T09:44:55.535746,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,4,3bb65d16,0.0,2026-08-21T09:44:55.520688,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,8,3bb65d16,0.0,2026-08-21T09:44:55.532238,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,9,3bb65d16,0.0,2026-08-21T09:44:55.534189,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_004,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,5,3bb65d16,0.0,2026-08-21T09:44:55.522263,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 3,
    ""business_viability"": 5
  },
  ""reasoning"": ""The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.""
}",7,invest,85,4,3,5,"The concept has significant market potential by combining entertainment and commerce. However, technical feasibility and business viability need more detailed exploration.",True
CASE_KS_005,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,1,3bb65d16,0.0,2026-08-21T09:45:34.554796,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 4
  },
  ""reasoning"": ""The concept has strong market potential but needs clearer business model and technical execution details.""
}",7,invest,85,4,5,4,The concept has strong market potential but needs clearer business model and technical execution details.,True
CASE_KS_005,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,7,3bb65d16,0.0,2026-08-21T09:45:34.989115,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 4
  },
  ""reasoning"": ""The concept has strong market potential but needs clearer business model and technical execution details.""
}",7,invest,85,4,5,4,The concept has strong market potential but needs clearer business model and technical execution details.,True
CASE_KS_005,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,2,3bb65d16,0.0,2026-08-21T09:45:34.981864,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 4
  },
  ""reasoning"": ""The concept has strong market potential but needs clearer business model and technical execution details.""
}",7,invest,85,4,5,4,The concept has strong market potential but needs clearer business model and technical execution details.,True
CASE_KS_005,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,3,3bb65d16,0.0,2026-08-21T09:45:34.983846,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 4
  },
  ""reasoning"": ""The concept has strong market potential but needs clearer business model and technical execution details.""
}",7,invest,85,4,5,4,The concept has strong market potential but needs clearer business model and technical execution details.,True
CASE_KS_005,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,6,3bb65d16,0.0,2026-08-21T09:45:34.988073,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 4
  },
  ""reasoning"": ""The concept has strong market potential but needs clearer business model and technical execution details.""
}",7,invest,85,4,5,4,The concept has strong market potential but needs clearer business model and technical execution details.,True
CASE_KS_005,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,10,3bb65d16,0.0,2026-08-21T09:45:34.993035,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 4
  },
  ""reasoning"": ""The concept has strong market potential but needs clearer business model and technical execution details.""
}",7,invest,85,4,5,4,The concept has strong market potential but needs clearer business model and technical execution details.,True
CASE_KS_005,models/Qwen2.5-7B-Instruct,models/Qwen2.5-7B-Instruct,openai,http://localhost:8000/v1,C1,4,3bb65d16,0.0,2026-08-21T09:45:34.985541,1,"{
  ""score"": 7,
  ""verdict"": ""invest"",
  ""confidence"": 85,
  ""rubric_scores"": {
    ""market_potential"": 4,
    ""technical_feasibility"": 5,
    ""business_viability"": 4
  },
  ""reasoning"": ""The concept has strong market potential but needs clearer business model and technical execution details.""
}",7,invest,85,4,5,4,The concept has strong market potential but needs clearer business model and technical execution details.,True
